index,timestamp,epoch,loss,stage
0,1643360257485,0,0.5531036853790283,train
1,1643360351821,1,0.4488080143928528,train
2,1643360445640,2,0.396072655916214,train
0,1643360257486,0,1.62276029586792,val
1,1643360351821,1,1.958384871482849,val
2,1643360445641,2,0.6501893401145935,val
